Category	Org1_ID	Org2_ID	Rank	K_Expected
MtM	Q08708	Q7TSN2	2	4
MtM	Q9P1Q5	Q7TRX2	1	2
MtM	Q9P1Q5	Q7TRX1	2	2
MtM	Q9Y585	Q7TRX2	1	2
MtM	Q9Y585	Q7TRX1	2	2
MtM	Q9N2J8	Q8BI41	2	2
MtM	Q9N2J8	Q5G5D5	1	2
MtM	Q9N2K0	Q8BI41	2	2
MtM	Q9N2K0	Q5G5D5	1	2
MtM	Q9HAW8	Q62452	1	3
MtM	Q9HAW8	D3Z748	6	3
MtM	Q9HAW8	Q6ZQM8	4	3
MtM	O60656	Q62452	1	3
MtM	O60656	D3Z748	2	3
MtM	O60656	Q6ZQM8	4	3
MtM	Q9HAW9	Q62452	1	3
MtM	Q9HAW9	D3Z748	3	3
MtM	Q9HAW9	Q6ZQM8	2	3
MtM	Q9HAW7	Q62452	1	3
MtM	Q9HAW7	D3Z748	3	3
MtM	Q9HAW7	Q6ZQM8	5	3
MtM	Q9BZM4	O08602	396	5
MtM	Q9BZM4	O08604	552	5
MtM	Q9BZM4	Q9JI58	436	5
MtM	Q9BZM4	O08603	429	5
MtM	Q9BZM4	Q9CZQ6	699	5
MtM	Q6H3X3	O08602	44	5
MtM	Q6H3X3	O08604	59	5
MtM	Q6H3X3	Q9JI58	39	5
MtM	Q6H3X3	O08603	45	5
MtM	Q6H3X3	Q9CZQ6	101	5
MtM	Q9BZM5	O08602	139	5
MtM	Q9BZM5	O08604	248	5
MtM	Q9BZM5	Q9JI58	172	5
MtM	Q9BZM5	O08603	162	5
MtM	Q9BZM5	Q9CZQ6	380	5
MtM	Q8TD07	O08602	94	5
MtM	Q8TD07	O08604	158	5
MtM	Q8TD07	Q9JI58	98	5
MtM	Q8TD07	O08603	95	5
MtM	Q8TD07	Q9CZQ6	244	5
MtM	Q9BZM6	O08602	531	5
MtM	Q9BZM6	O08604	695	5
MtM	Q9BZM6	Q9JI58	588	5
MtM	Q9BZM6	O08603	580	5
MtM	Q9BZM6	Q9CZQ6	854	5
MtM	Q5VY80	O08602	139	5
MtM	Q5VY80	O08604	238	5
MtM	Q5VY80	Q9JI58	166	5
MtM	Q5VY80	O08603	157	5
MtM	Q5VY80	Q9CZQ6	372	5
MtM	Q9BYR9	Q9D3H4	1	2
MtM	Q9BYR9	A0PK51	2	2
MtM	Q9BYU5	Q9D3H4	1	2
MtM	Q9BYU5	A0PK51	2	2
MtM	Q9BYT5	Q9D3H4	1	2
MtM	Q9BYT5	A0PK51	2	2
MtM	P0C7H8	Q9D3H4	1	2
MtM	P0C7H8	A0PK51	2	2
MtM	Q9BYR6	Q9D7P0	2	2
MtM	Q9BYR6	Q9D638	1	2
MtM	Q9BYR7	Q9D7P0	1	2
MtM	Q9BYR7	Q9D638	2	2
MtM	Q9BYQ0	A2A4M2	4	2
MtM	Q9BYQ0	Q64526	3	2
MtM	Q9BYQ3	A2A4M2	4	2
MtM	Q9BYQ3	Q64526	3	2
MtM	Q9BYQ2	A2A4M2	4	2
MtM	Q9BYQ2	Q64526	3	2
MtM	A8MVA2	A2A4M2	4	2
MtM	A8MVA2	Q64526	3	2
MtM	Q9BYQ4	A2A4M2	4	2
MtM	Q9BYQ4	Q64526	3	2
MtM	A0A140TA67	A2A4M2	4	2
MtM	A0A140TA67	Q64526	2	2
MtM	A8MXZ3	A2A4M2	3	2
MtM	A8MXZ3	Q64526	4	2
MtM	A8MTY7	A2A4M2	4	2
MtM	A8MTY7	Q64526	3	2
MtM	Q9BYP9	A2A4M2	4	2
MtM	Q9BYP9	Q64526	3	2
MtM	Q9BXY8	Q9WTZ8	2	2
MtM	Q9BXY8	Q9R224	1	2
MtM	Q9HBH7	Q9WTZ8	2	2
MtM	Q9HBH7	Q9R224	1	2
MtM	Q9BPW4	B2RT54	30	5
MtM	Q9BPW4	Q3UZ24	83	5
MtM	Q9BPW4	B1AQP7	122	5
MtM	Q9BPW4	A2VDH7	250	5
MtM	Q9BPW4	Q8C6E1	16	5
MtM	O95236	B2RT54	8	10
MtM	O95236	Q3UZ24	33	10
MtM	O95236	B1AQP7	51	10
MtM	O95236	A2VDH7	183	10
MtM	O95236	Q8C6E1	7	10
MtM	O14791	B2RT54	134	10
MtM	O14791	Q3UZ24	558	10
MtM	O14791	B1AQP7	852	10
MtM	O14791	A2VDH7	1891	10
MtM	O14791	Q8C6E1	237	10
MtM	Q96RD0	E9PVZ7	6	2
MtM	Q96RD0	Q60886	2	2
MtM	Q8NGG8	E9PVZ7	34	2
MtM	Q8NGG8	Q60886	4	2
MtM	Q96R69	A0A286YE47	16	3
MtM	Q96R69	A0A288CFY5	24	3
MtM	Q96R69	A0A1L1SVB5	22	3
MtM	Q8NH21	A0A286YE47	19	3
MtM	Q8NH21	A0A288CFY5	32	3
MtM	Q8NH21	A0A1L1SVB5	30	3
MtM	Q8NGA8	A0A286YE47	16	3
MtM	Q8NGA8	A0A288CFY5	23	3
MtM	Q8NGA8	A0A1L1SVB5	20	3
MtM	Q96PP9	Q91Z40	5	2
MtM	Q96PP9	Q61107	1	2
MtM	Q8N8V2	Q91Z40	7	2
MtM	Q8N8V2	Q61107	5	2
MtM	Q96LA9	Q3KNA1	11	3
MtM	Q96LA9	Q3UG50	7	3
MtM	Q96LA9	Q3UG61	10	3
MtM	Q96LB1	Q3KNA1	12	3
MtM	Q96LB1	Q3UG50	4	3
MtM	Q96LB1	Q3UG61	7	3
MtM	Q96LB0	Q3KNA1	12	3
MtM	Q96LB0	Q3UG50	4	3
MtM	Q96LB0	Q3UG61	7	3
MtM	Q96LB2	Q3KNA1	9	3
MtM	Q96LB2	Q3UG50	8	3
MtM	Q96LB2	Q3UG61	11	3
MtM	Q8WWU7	Q80ZA0	2	2
MtM	Q8WWU7	O88310	1	2
MtM	Q8WWA0	Q80ZA0	1	2
MtM	Q8WWA0	O88310	2	2
MtM	Q8TD46	Q6XJV6	7	4
MtM	Q8TD46	Q9ES57	1	4
MtM	Q8TD46	Q8BTP3	3	4
MtM	Q8TD46	Q6XJV4	2	4
MtM	Q6Q8B3	Q6XJV6	3	4
MtM	Q6Q8B3	Q9ES57	4	4
MtM	Q6Q8B3	Q8BTP3	2	4
MtM	Q6Q8B3	Q6XJV4	1	4
MtM	Q8NHM4	Q792Y9	4	8
MtM	Q8NHM4	Q792Z1	1	8
MtM	Q8NHM4	Q792Z0	5	8
MtM	Q8NHM4	Q792Y8	3	8
MtM	Q8NHM4	P07146	7	8
MtM	Q8NHM4	Q9Z1R9	2	8
MtM	Q8NHM4	Q9R0T7	8	8
MtM	Q8NHM4	Q9QUK9	6	8
MtM	P07478	Q792Y9	5	8
MtM	P07478	Q792Z1	1	8
MtM	P07478	Q792Z0	6	8
MtM	P07478	Q792Y8	4	8
MtM	P07478	P07146	8	8
MtM	P07478	Q9Z1R9	7	8
MtM	P07478	Q9R0T7	3	8
MtM	P07478	Q9QUK9	2	8
MtM	P07477	Q792Y9	4	8
MtM	P07477	Q792Z1	1	8
MtM	P07477	Q792Z0	6	8
MtM	P07477	Q792Y8	5	8
MtM	P07477	P07146	8	8
MtM	P07477	Q9Z1R9	7	8
MtM	P07477	Q9R0T7	3	8
MtM	P07477	Q9QUK9	2	8
MtM	P35030	Q792Y9	1380	8
MtM	P35030	Q792Z1	2971	8
MtM	P35030	Q792Z0	1410	8
MtM	P35030	Q792Y8	2118	8
MtM	P35030	P07146	1665	8
MtM	P35030	Q9Z1R9	862	8
MtM	P35030	Q9R0T7	4964	8
MtM	P35030	Q9QUK9	3712	8
MtM	Q8NHB7	E9Q8F6	1	2
MtM	Q8NHB7	E9QAT7	2	2
MtM	Q8NHB8	E9Q8F6	4	2
MtM	Q8NHB8	E9QAT7	2	2
MtM	Q8NH90	Q8VF74	104	3
MtM	Q8NH90	Q8VF73	49	3
MtM	Q8NH90	Q8VF75	100	3
MtM	Q8NH89	Q8VF74	59	3
MtM	Q8NH89	Q8VF73	26	3
MtM	Q8NH89	Q8VF75	51	3
MtM	Q8NH87	A2ASV2	9	4
MtM	Q8NH87	Q7TR95	3	4
MtM	Q8NH87	Q8VFJ7	6	4
MtM	Q8NH87	Q7TR96	15	4
MtM	P0C7N8	A2ASV2	10	4
MtM	P0C7N8	Q7TR95	1	4
MtM	P0C7N8	Q8VFJ7	2	4
MtM	P0C7N8	Q7TR96	6	4
MtM	Q8NH83	Q8VGM8	151	7
MtM	Q8NH83	Q8VG59	93	7
MtM	Q8NH83	Q7TQZ6	56	7
MtM	Q8NH83	A2AUA2	27	7
MtM	Q8NH83	A2AT78	61	7
MtM	Q8NH83	Q7TQZ3	37	7
MtM	Q8NH83	Q8VFB1	64	7
MtM	P0C604	Q8VGM8	154	7
MtM	P0C604	Q8VG59	123	7
MtM	P0C604	Q7TQZ6	45	7
MtM	P0C604	A2AUA2	30	7
MtM	P0C604	A2AT78	99	7
MtM	P0C604	Q7TQZ3	49	7
MtM	P0C604	Q8VFB1	83	7
MtM	Q8NH74	Q8VFZ5	2	4
MtM	Q8NH74	Q8VFZ4	3	4
MtM	Q8NH74	Q7TRU4	5	4
MtM	Q8NH74	Q8VEW1	9	4
MtM	P58181	Q8VFZ5	1	4
MtM	P58181	Q8VFZ4	5	4
MtM	P58181	Q7TRU4	4	4
MtM	P58181	Q8VEW1	38	4
MtM	Q8NH00	Q8VGD9	2	6
MtM	Q8NH00	Q5NCD2	1	6
MtM	Q8NH00	Q5NC44	8	6
MtM	Q8NH00	Q5NCD3	4	6
MtM	Q8NH00	M9MMJ7	3	6
MtM	Q8NH02	Q8VGD9	1	6
MtM	Q8NH02	Q5NCD2	5	6
MtM	Q8NH02	Q5NC44	11	6
MtM	Q8NH02	Q5NCD3	2	6
MtM	Q8NH02	M9MMJ7	3	6
MtM	Q6IEZ7	Q8VGD9	1	6
MtM	Q6IEZ7	Q5NCD2	5	6
MtM	Q6IEZ7	Q5NC44	10	6
MtM	Q6IEZ7	Q5NCD3	3	6
MtM	Q6IEZ7	M9MMJ7	2	6
MtM	Q8NGR2	Q8VFT2	41	2
MtM	Q8NGR2	A0A140T8Q2	78	2
MtM	Q8NGR5	Q8VFT2	2	2
MtM	Q8NGR5	A0A140T8Q2	1	2
MtM	Q8NGP2	Q7TR80	3	3
MtM	Q8NGP2	Q7TR75	1	3
MtM	Q8NGP2	Q7TR71	2	3
MtM	Q8NGG0	Q7TR80	3	3
MtM	Q8NGG0	Q7TR75	1	3
MtM	Q8NGG0	Q7TR71	2	3
MtM	Q8NGN3	Q8VH10	1	3
MtM	Q8NGN3	E9Q985	3	3
MtM	Q8NGN3	Q8VH08	2	3
MtM	Q8NGN4	Q8VH10	1	3
MtM	Q8NGN4	E9Q985	2	3
MtM	Q8NGN4	Q8VH08	3	3
MtM	Q8NGN6	Q8VH10	1	3
MtM	Q8NGN6	E9Q985	2	3
MtM	Q8NGN6	Q8VH08	3	3
MtM	Q8NG81	Q8VF87	1	2
MtM	Q8NG83	Q8VF87	2	2
MtM	Q96R28	Q8VF87	6	2
MtM	A3KFT3	Q8VF87	1	2
MtM	Q8NFZ6	E9Q2N4	181	15
MtM	Q8NFZ6	E9Q0V3	162	15
MtM	Q8NFZ6	A0A3B2W3R4	10	15
MtM	Q8NFZ6	Q8R2A9	134	15
MtM	Q8NFZ6	E9PWK2	203	15
MtM	Q8NFZ6	Q8K4I0	191	15
MtM	Q8NFZ6	G5E8C1	291	15
MtM	Q8NFZ6	Q8R2A5	174	15
MtM	Q8NFZ6	Q8VIC0	194	15
MtM	Q8NFZ6	Q8R2A8	156	15
MtM	Q8NFZ6	Q8VIC1	185	15
MtM	Q8NFZ6	A2RTT5	8	15
MtM	Q8NFZ6	Q8R299	196	15
MtM	Q8NFZ6	Q8R2A7	12	15
MtM	Q7Z5H5	E9Q2N4	23	15
MtM	Q7Z5H5	E9Q0V3	11	15
MtM	Q7Z5H5	A0A3B2W3R4	34	15
MtM	Q7Z5H5	Q8R2A9	8	15
MtM	Q7Z5H5	E9PWK2	19	15
MtM	Q7Z5H5	Q8K4I0	10	15
MtM	Q7Z5H5	G5E8C1	14	15
MtM	Q7Z5H5	Q8R2A5	17	15
MtM	Q7Z5H5	Q8VIC0	7	15
MtM	Q7Z5H5	Q8R2A8	26	15
MtM	Q7Z5H5	Q8VIC1	9	15
MtM	Q7Z5H5	A2RTT5	131	15
MtM	Q7Z5H5	Q8R299	16	15
MtM	Q7Z5H5	Q8R2A7	57	15
MtM	Q8NFP7	P0C028	1	2
MtM	Q8NFP7	P0C027	1	2
MtM	Q96G61	P0C028	1	2
MtM	Q96G61	P0C027	1	2
MtM	Q8NCU7	E9Q861	1	2
MtM	Q8NCU7	Q80XU5	2	2
MtM	A6NLJ0	E9Q861	1	2
MtM	A6NLJ0	Q80XU5	2	2
MtM	Q8N4P2	A2AKQ8	1	3
MtM	Q8N4P2	Q99J38	2	3
MtM	Q8N4P2	Q9CY00	3	3
MtM	Q86WT1	A2AKQ8	3	3
MtM	Q86WT1	Q99J38	1	3
MtM	Q86WT1	Q9CY00	2	3
MtM	Q8N162	A0A1L1SUP2	6	4
MtM	Q8N162	Q8VFM1	7	4
MtM	Q8N162	Q8VG37	2	4
MtM	Q8N162	A2AVA9	22	4
MtM	Q8N146	A0A1L1SUP2	3	4
MtM	Q8N146	Q8VFM1	1	4
MtM	Q8N146	Q8VG37	10	4
MtM	Q8N146	A2AVA9	7	4
MtM	Q8NGG4	A0A1L1SUP2	4	4
MtM	Q8NGG4	Q8VFM1	1	4
MtM	Q8NGG4	Q8VG37	8	4
MtM	Q8NGG4	A2AVA9	13	4
MtM	Q8IZJ0	Q8CGK6	2	2
MtM	Q8IZJ0	Q4VK74	1	2
MtM	Q8IU54	Q8CGK6	2	2
MtM	Q8IU54	Q4VK74	1	2
MtM	Q8IZI9	Q8CGK6	2	2
MtM	Q8IZI9	Q4VK74	1	2
MtM	Q8IYM2	Q3UV66	1	2
MtM	Q8IYM2	A0A1L1STQ7	2	2
MtM	Q6IEE8	Q3UV66	1	2
MtM	Q6IEE8	A0A1L1STQ7	3	2
MtM	Q8IVM8	B2RT89	2	5
MtM	Q8IVM8	Q96LX3	1	5
MtM	Q8IVM8	Q76M72	4	5
MtM	Q8IVM8	Q8BWG6	5	5
MtM	Q8IVM8	Q8VCA0	3	5
MtM	Q6T423	B2RT89	2	5
MtM	Q6T423	Q96LX3	3	5
MtM	Q6T423	Q76M72	4	5
MtM	Q6T423	Q8BWG6	5	5
MtM	Q6T423	Q8VCA0	1	5
MtM	Q63ZE4	B2RT89	3	5
MtM	Q63ZE4	Q96LX3	2	5
MtM	Q63ZE4	Q76M72	5	5
MtM	Q63ZE4	Q8BWG6	6	5
MtM	Q63ZE4	Q8VCA0	1	5
MtM	Q86TX2	Q9QYR7	5	4
MtM	Q86TX2	Q6Q2Z6	1	4
MtM	P49753	Q9QYR7	2	4
MtM	P49753	Q6Q2Z6	4	4
MtM	Q7Z5Y6	P34821	1	2
MtM	Q7Z5Y6	P55105	2	2
MtM	P34820	P34821	1	2
MtM	P34820	P55105	2	2
MtM	Q7Z5H4	Q9EPB8	753	42
MtM	Q7Z5H4	H3BKW5	3746	42
MtM	Q7Z5H4	Q9EQ41	3778	42
MtM	Q7Z5H4	Q8VIC9	254	42
MtM	Q7Z5H4	Q8R2D1	4043	42
MtM	Q7Z5H4	Q8VIC6	730	42
MtM	Q7Z5H4	Q8R2D9	5723	42
MtM	Q7Z5H4	Q9EP51	1202	42
MtM	Q7Z5H4	G5E8G1	3159	42
MtM	Q7Z5H4	E9Q8T0	3136	42
MtM	Q7Z5H4	Q9EQ52	3678	42
MtM	Q7Z5H4	H3BJ46	4057	42
MtM	Q7Z5H4	Q8VBS7	852	42
MtM	Q7Z5H4	A2RST7	4724	42
MtM	Q7Z5H4	Q8R2D4	5021	42
MtM	Q7Z5H4	K7N775	5307	42
MtM	Q7Z5H4	Q9EQ51	2748	42
MtM	Q7Z5H4	Q9EP93	1858	42
MtM	Q7Z5H4	Q8VIC7	1660	42
MtM	Q7Z5H4	Q8R2C8	3610	42
MtM	Q7Z5H4	Q3SXA2	5792	42
MtM	Q7Z5H4	Q9EQ44	1627	42
MtM	Q7Z5H4	Q9EQ47	1897	42
MtM	Q7Z5H4	Q8R2D6	4238	42
MtM	Q7Z5H4	Q8R2C2	4811	42
MtM	Q7Z5H4	Q8R2C6	3647	42
MtM	Q7Z5H4	Q8R2D3	5737	42
MtM	Q7Z5H4	Q9EQ46	1485	42
MtM	Q7Z5H4	Q8R2D8	3923	42
MtM	Q7Z5H4	Q8R2C9	3458	42
MtM	Q7Z5H4	Q8R2E6	1603	42
MtM	Q7Z5H4	Q8R2D2	3821	42
MtM	Q7Z5H4	B2RQT2	2085	42
MtM	Q7Z5H4	Q9WUF1	829	42
MtM	Q7Z5H4	H3BLP0	3069	42
MtM	Q7Z5H4	W4VSP8	2608	42
MtM	Q7Z5H4	Q14C10	4553	42
MtM	Q7Z5H4	Q9EQ45	867	42
MtM	Q7Z5H4	Q9EP79	1540	42
MtM	Q7Z5H4	E9PVR6	1644	42
MtM	Q7Z5H4	Q8R2C7	2589	42
MtM	Q8TDU5	Q9EPB8	4	42
MtM	Q8TDU5	H3BKW5	66	42
MtM	Q8TDU5	Q9EQ41	60	42
MtM	Q8TDU5	Q8VIC9	1	42
MtM	Q8TDU5	Q8R2D1	57	42
MtM	Q8TDU5	Q8VIC6	8	42
MtM	Q8TDU5	Q8R2D9	204	42
MtM	Q8TDU5	Q9EP51	6	42
MtM	Q8TDU5	G5E8G1	45	42
MtM	Q8TDU5	E9Q8T0	56	42
MtM	Q8TDU5	Q9EQ52	77	42
MtM	Q8TDU5	H3BJ46	123	42
MtM	Q8TDU5	Q8VBS7	5	42
MtM	Q8TDU5	A2RST7	168	42
MtM	Q8TDU5	Q8R2D4	183	42
MtM	Q8TDU5	K7N775	190	42
MtM	Q8TDU5	Q9EQ51	24	42
MtM	Q8TDU5	Q9EP93	16	42
MtM	Q8TDU5	Q8VIC7	19	42
MtM	Q8TDU5	Q8R2C8	39	42
MtM	Q8TDU5	Q3SXA2	220	42
MtM	Q8TDU5	Q9EQ44	14	42
MtM	Q8TDU5	Q9EQ47	18	42
MtM	Q8TDU5	Q8R2D6	153	42
MtM	Q8TDU5	Q8R2C2	167	42
MtM	Q8TDU5	Q8R2C6	48	42
MtM	Q8TDU5	Q8R2D3	212	42
MtM	Q8TDU5	Q9EQ46	12	42
MtM	Q8TDU5	Q8R2D8	97	42
MtM	Q8TDU5	Q8R2C9	34	42
MtM	Q8TDU5	Q8R2E6	40	42
MtM	Q8TDU5	Q8R2D2	75	42
MtM	Q8TDU5	B2RQT2	17	42
MtM	Q8TDU5	Q9WUF1	7	42
MtM	Q8TDU5	H3BLP0	25	42
MtM	Q8TDU5	W4VSP8	31	42
MtM	Q8TDU5	Q14C10	133	42
MtM	Q8TDU5	Q9EQ45	9	42
MtM	Q8TDU5	Q9EP79	13	42
MtM	Q8TDU5	E9PVR6	46	42
MtM	Q8TDU5	Q8R2C7	15	42
MtM	Q6ZU69	C0HKD3	2	4
MtM	Q6ZU69	D3YZF6	1	4
MtM	Q6ZU69	C0HKD1	2	4
MtM	Q6ZU69	C0HKD2	2	4
MtM	Q63HN1	C0HKD3	1	4
MtM	Q63HN1	D3YZF6	4	4
MtM	Q63HN1	C0HKD1	1	4
MtM	Q63HN1	C0HKD2	1	4
MtM	Q6ZRP0	D3YWX5	4	3
MtM	Q6ZRP0	G3UW32	1	3
MtM	Q6ZRP0	Q9CWP9	5	3
MtM	Q6ZRT6	D3YWX5	38	3
MtM	Q6ZRT6	G3UW32	13	3
MtM	Q6ZRT6	Q9CWP9	32	3
MtM	A6NEV1	D3YWX5	2	3
MtM	A6NEV1	G3UW32	1	3
MtM	A6NEV1	Q9CWP9	3	3
MtM	Q6PI73	F6PZL4	21	5
MtM	Q6PI73	E9Q1Z6	19	5
MtM	Q6PI73	A0A0B4J1F3	16	5
MtM	Q6PI73	P97484	24	5
MtM	Q6PI73	F8VQ94	20	5
MtM	P59901	F6PZL4	3	5
MtM	P59901	E9Q1Z6	2	5
MtM	P59901	A0A0B4J1F3	1	5
MtM	P59901	P97484	4	5
MtM	P59901	F8VQ94	5	5
MtM	Q8N423	F6PZL4	9	5
MtM	Q8N423	E9Q1Z6	8	5
MtM	Q8N423	A0A0B4J1F3	6	5
MtM	Q8N423	P97484	1	5
MtM	Q8N423	F8VQ94	15	5
MtM	Q8NHL6	F6PZL4	8	5
MtM	Q8NHL6	E9Q1Z6	7	5
MtM	Q8NHL6	A0A0B4J1F3	5	5
MtM	Q8NHL6	P97484	1	5
MtM	Q8NHL6	F8VQ94	12	5
MtM	O75022	F6PZL4	36	5
MtM	O75022	E9Q1Z6	30	5
MtM	O75022	A0A0B4J1F3	24	5
MtM	O75022	P97484	19	5
MtM	O75022	F8VQ94	34	5
MtM	O75023	F6PZL4	7	5
MtM	O75023	E9Q1Z6	6	5
MtM	O75023	A0A0B4J1F3	5	5
MtM	O75023	P97484	1	5
MtM	O75023	F8VQ94	8	5
MtM	Q6IFH4	Q8VGU4	3	3
MtM	Q6IFH4	Q7TQS4	2	3
MtM	Q6IFH4	Q8VGU5	1	3
MtM	Q8NGW1	Q8VGU4	5	3
MtM	Q8NGW1	Q7TQS4	3	3
MtM	Q8NGW1	Q8VGU5	2	3
MtM	Q6IFG1	A0A1B0GSE1	1	2
MtM	Q6IFG1	A0A1B0GSN5	2	2
MtM	Q96RD3	A0A1B0GSE1	4	2
MtM	Q96RD3	A0A1B0GSN5	15	2
MtM	Q6IEU7	A2ASU6	1	2
MtM	Q6IEU7	L7MTT3	2	2
MtM	Q8NGP8	A2ASU6	1	2
MtM	Q8NGP8	L7MTT3	2	2
MtM	Q68D06	B1ARD8	2	2
MtM	Q68D06	B1ARD6	1	2
MtM	Q7Z7L1	B1ARD8	2	2
MtM	Q7Z7L1	B1ARD6	1	2
MtM	Q5VU92	Q8CBW4	1	2
MtM	Q5VU92	Q8BGW4	2	2
MtM	Q5VW00	Q8CBW4	2	2
MtM	Q5VW00	Q8BGW4	1	2
MtM	Q5H9L2	Q9DB24	1	3
MtM	Q5H9L2	Q8CCT4	2	3
MtM	Q5H9L2	Q8R0A5	3	3
MtM	Q969E4	Q9DB24	1	3
MtM	Q969E4	Q8CCT4	2	3
MtM	Q969E4	Q8R0A5	3	3
MtM	Q6IPX3	Q9DB24	1	3
MtM	Q6IPX3	Q8CCT4	2	3
MtM	Q6IPX3	Q8R0A5	3	3
MtM	Q4VXA5	Q3UWR2	2	3
MtM	Q4VXA5	Q4KL78	1	3
MtM	Q4VXA5	P0C7A0	17	3
MtM	Q5JSQ8	Q3UWR2	140	3
MtM	Q5JSQ8	Q4KL78	131	3
MtM	Q5JSQ8	P0C7A0	1	3
MtM	Q3SY77	Q8JZZ0	2	2
MtM	Q3SY77	Q3UP75	1	2
MtM	Q6NUS8	Q8JZZ0	1	2
MtM	Q6NUS8	Q3UP75	2	2
MtM	Q3SY46	Q8K198	4	6
MtM	Q3SY46	Q9D6S9	1	6
MtM	Q3LI77	Q8K198	4	6
MtM	Q3LI77	Q9D6S9	1	6
MtM	Q8IUC0	Q8K198	5	6
MtM	Q8IUC0	Q9D6S9	7	6
MtM	Q52LG2	Q8K198	6	6
MtM	Q52LG2	Q9D6S9	7	6
MtM	Q3LI77	Q9D6T8	6	6
MtM	Q3LI77	Q9D746	9	6
MtM	Q3LI77	O88375	5	6
MtM	Q3LI77	A0A571BEP9	7	6
MtM	Q52LG2	Q9D6T8	1	6
MtM	Q52LG2	Q9D746	3	6
MtM	Q52LG2	O88375	4	6
MtM	Q52LG2	A0A571BEP9	2	6
MtM	Q3SY46	Q9D6T8	7	6
MtM	Q3SY46	Q9D746	9	6
MtM	Q3SY46	O88375	5	6
MtM	Q3SY46	A0A571BEP9	6	6
MtM	Q8IUC0	Q9D6T8	1	6
MtM	Q8IUC0	Q9D746	3	6
MtM	Q8IUC0	O88375	4	6
MtM	Q8IUC0	A0A571BEP9	2	6
MtM	Q16696	P15392	2	2
MtM	Q16696	P20852	1	2
MtM	P11509	P15392	2	2
MtM	P11509	P20852	1	2
MtM	Q16666	D0QMC3	1	4
MtM	Q16666	P0DOV1	4	4
MtM	Q16666	Q8CGE8	6	4
MtM	Q16666	P0DOV2	5	4
MtM	P41218	D0QMC3	8	4
MtM	P41218	P0DOV1	4	4
MtM	P41218	Q8CGE8	3	4
MtM	P41218	P0DOV2	7	4
MtM	Q6K0P9	D0QMC3	2	4
MtM	Q6K0P9	P0DOV1	3	4
MtM	Q6K0P9	Q8CGE8	1	4
MtM	Q6K0P9	P0DOV2	13	4
MtM	Q16663	P51670	2	2
MtM	Q16663	P27784	1	2
MtM	P55773	P51670	2	2
MtM	P55773	P27784	1	2
MtM	Q16385	Q6XAR7	5	13
MtM	Q16385	Q6XAS4	8	13
MtM	Q16385	A2AHC8	4	13
MtM	Q16385	B1AY40	7	13
MtM	Q16385	A2BI74	10	13
MtM	Q16385	Q9CPU1	11	13
MtM	Q16385	Q6XAS3	13	13
MtM	Q16385	A2AHC7	12	13
MtM	Q16385	Q6XAS2	6	13
MtM	Q16385	A2BI73	9	13
MtM	Q7RTT5	Q6XAR7	4	13
MtM	Q7RTT5	Q6XAS4	8	13
MtM	Q7RTT5	A2AHC8	5	13
MtM	Q7RTT5	B1AY40	7	13
MtM	Q7RTT5	A2BI74	9	13
MtM	Q7RTT5	Q9CPU1	11	13
MtM	Q7RTT5	Q6XAS3	13	13
MtM	Q7RTT5	A2AHC7	12	13
MtM	Q7RTT5	Q6XAS2	6	13
MtM	Q7RTT5	A2BI73	10	13
MtM	Q16384	Q6XAR7	6	13
MtM	Q16384	Q6XAS4	8	13
MtM	Q16384	A2AHC8	4	13
MtM	Q16384	B1AY40	7	13
MtM	Q16384	A2BI74	9	13
MtM	Q16384	Q9CPU1	11	13
MtM	Q16384	Q6XAS3	13	13
MtM	Q16384	A2AHC7	12	13
MtM	Q16384	Q6XAS2	5	13
MtM	Q16384	A2BI73	10	13
MtM	Q7RTT6	Q6XAR7	4	13
MtM	Q7RTT6	Q6XAS4	8	13
MtM	Q7RTT6	A2AHC8	5	13
MtM	Q7RTT6	B1AY40	7	13
MtM	Q7RTT6	A2BI74	10	13
MtM	Q7RTT6	Q9CPU1	11	13
MtM	Q7RTT6	Q6XAS3	13	13
MtM	Q7RTT6	A2AHC7	12	13
MtM	Q7RTT6	Q6XAS2	6	13
MtM	Q7RTT6	A2BI73	9	13
MtM	O60224	Q6XAR7	4	13
MtM	O60224	Q6XAS4	9	13
MtM	O60224	A2AHC8	5	13
MtM	O60224	B1AY40	7	13
MtM	O60224	A2BI74	11	13
MtM	O60224	Q9CPU1	10	13
MtM	O60224	Q6XAS3	13	13
MtM	O60224	A2AHC7	12	13
MtM	O60224	Q6XAS2	6	13
MtM	O60224	A2BI73	8	13
MtM	O60225	Q6XAR7	2	13
MtM	O60225	Q6XAS4	7	13
MtM	O60225	A2AHC8	8	13
MtM	O60225	B1AY40	6	13
MtM	O60225	A2BI74	10	13
MtM	O60225	Q9CPU1	11	13
MtM	O60225	Q6XAS3	13	13
MtM	O60225	A2AHC7	12	13
MtM	O60225	Q6XAS2	4	13
MtM	O60225	A2BI73	9	13
MtM	Q7RTT3	Q6XAR7	4	13
MtM	Q7RTT3	Q6XAS4	8	13
MtM	Q7RTT3	A2AHC8	5	13
MtM	Q7RTT3	B1AY40	7	13
MtM	Q7RTT3	A2BI74	10	13
MtM	Q7RTT3	Q9CPU1	11	13
MtM	Q7RTT3	Q6XAS3	13	13
MtM	Q7RTT3	A2AHC7	12	13
MtM	Q7RTT3	Q6XAS2	6	13
MtM	Q7RTT3	A2BI73	9	13
